Source,Station,Latitude,Longitude,Region,Year,Month,Date,Microcystis,Secchi,Temperature
FMWT,724,38.23578,-121.55878,Upper Sac,2009,11,2009-11-17,1,200,13.3
FMWT,724,38.23578,-121.55878,Upper Sac,2009,12,2009-12-16,1,90,9.5
FMWT,724,38.23578,-121.55878,Upper Sac,2010,9,2010-09-23,1,110.00000000000001,18.9
FMWT,724,38.23578,-121.55878,Upper Sac,2010,10,2010-10-18,1,175,17.7
FMWT,724,38.23578,-121.55878,Upper Sac,2010,11,2010-11-08,1,172,15.5
FMWT,724,38.23578,-121.55878,Upper Sac,2010,12,2010-12-07,1,66,11.3
FMWT,703,38.06087,-121.79692,Lower Sac,2011,10,2011-10-10,2,106,16.7
FMWT,806,38.02872,-121.7617,Lower SJ,2012,11,2012-11-05,1,66,17
FMWT,807,38.02995,-121.73203,Lower SJ,2012,11,2012-11-05,2,93,17.5
FMWT,808,38.03337,-121.71942,Lower SJ,2012,11,2012-11-05,2,105,17.4
FMWT,809,38.0512,-121.69305,Lower SJ,2012,11,2012-11-05,2,119,17.5
FMWT,902,38.0205,-121.58255,Franks,2012,11,2012-11-05,2,200,17.4
FMWT,915,37.949,-121.55908,OMR,2012,11,2012-11-05,2,200,17.7
FMWT,914,37.94662,-121.53475,OMR,2012,11,2012-11-05,2,200,18
FMWT,913,37.97012,-121.53705,South Delta,2012,11,2012-11-05,2,200,18.3
FMWT,910,38.00228,-121.45037,South Delta,2012,11,2012-11-05,2,200,18.4
FMWT,911,37.99247,-121.40875,South Delta,2012,11,2012-11-05,2,180,18.8
FMWT,912,37.96883,-121.37172,South Delta,2012,11,2012-11-05,2,137,18.8
FMWT,909,38.02442,-121.46705,South Delta,2012,11,2012-11-05,2,200,18.8
FMWT,906,38.05412,-121.51653,Lower SJ,2012,11,2012-11-05,2,200,18.6
FMWT,908,38.04308,-121.5298,Lower SJ,2012,11,2012-11-05,1,200,18.3
FMWT,735,38.33343,-121.56968,Upper Sac,2007,9,2007-09-13,1,110.00000000000001,20.2
FMWT,735,38.33343,-121.56968,Upper Sac,2007,10,2007-10-16,1,200,16.4
FMWT,735,38.33343,-121.56968,Upper Sac,2007,11,2007-11-16,1,190,15
FMWT,735,38.33343,-121.56968,Upper Sac,2007,12,2007-12-17,1,82,8.7
FMWT,735,38.33343,-121.56968,Upper Sac,2008,9,2008-09-18,1,120,20.9
FMWT,735,38.33343,-121.56968,Upper Sac,2008,10,2008-10-17,1,200,16.6
FMWT,735,38.33343,-121.56968,Upper Sac,2008,11,2008-11-14,1,144,15.5
FMWT,735,38.33343,-121.56968,Upper Sac,2008,12,2008-12-17,1,NA,8.1
FMWT,735,38.33343,-121.56968,Upper Sac,2009,9,2009-09-22,1,200,22.7
FMWT,735,38.33343,-121.56968,Upper Sac,2009,10,2009-10-21,1,200,17.4
FMWT,735,38.33343,-121.56968,Upper Sac,2009,11,2009-11-17,1,200,13.3
FMWT,735,38.33343,-121.56968,Upper Sac,2009,12,2009-12-16,1,69,9.9
FMWT,735,38.33343,-121.56968,Upper Sac,2010,9,2010-09-23,1,145,19.2
FMWT,735,38.33343,-121.56968,Upper Sac,2010,10,2010-10-18,1,200,18
FMWT,735,38.33343,-121.56968,Upper Sac,2010,11,2010-11-08,1,200,15.9
FMWT,735,38.33343,-121.56968,Upper Sac,2010,12,2010-12-07,2,70,11.9
FMWT,736,38.36737,-121.5214,Upper Sac,2007,9,2007-09-13,1,142,20.5
FMWT,736,38.36737,-121.5214,Upper Sac,2007,10,2007-10-16,1,200,16.3
FMWT,736,38.36737,-121.5214,Upper Sac,2007,11,2007-11-16,1,172,15
FMWT,736,38.36737,-121.5214,Upper Sac,2007,12,2007-12-17,1,82,8.8
FMWT,736,38.36737,-121.5214,Upper Sac,2008,9,2008-09-18,1,86,20.6
FMWT,736,38.36737,-121.5214,Upper Sac,2008,10,2008-10-17,1,200,17.4
FMWT,736,38.36737,-121.5214,Upper Sac,2008,11,2008-11-14,1,126,15.1
FMWT,736,38.36737,-121.5214,Upper Sac,2008,12,2008-12-17,1,NA,7.8
FMWT,736,38.36737,-121.5214,Upper Sac,2009,9,2009-09-22,1,200,22.3
FMWT,736,38.36737,-121.5214,Upper Sac,2009,10,2009-10-21,1,200,17.4
FMWT,736,38.36737,-121.5214,Upper Sac,2009,11,2009-11-17,1,200,13
FMWT,736,38.36737,-121.5214,Upper Sac,2009,12,2009-12-16,1,80,9.6
FMWT,736,38.36737,-121.5214,Upper Sac,2010,9,2010-09-23,1,126,19.2
FMWT,736,38.36737,-121.5214,Upper Sac,2010,10,2010-10-18,1,174,17.7
FMWT,736,38.36737,-121.5214,Upper Sac,2010,11,2010-11-08,1,187,15.8
FMWT,736,38.36737,-121.5214,Upper Sac,2010,12,2010-12-07,2,65,11.7
FMWT,794,38.56118333,-121.55618,Cache/Liberty,2009,9,2009-09-30,1,68,22.2
FMWT,794,38.56118333,-121.55618,Cache/Liberty,2009,10,2009-10-28,1,65,16.9
FMWT,794,38.56118333,-121.55618,Cache/Liberty,2009,11,2009-11-18,1,121,14.8
FMWT,794,38.56118333,-121.55618,Cache/Liberty,2009,12,2009-12-17,1,140,10.4
FMWT,795,38.5377,-121.58468,Cache/Liberty,2009,9,2009-09-30,1,56.00000000000001,21.8
FMWT,795,38.5377,-121.58468,Cache/Liberty,2009,10,2009-10-28,1,34,16.5
FMWT,795,38.5377,-121.58468,Cache/Liberty,2009,11,2009-11-18,1,57.99999999999999,14.4
FMWT,795,38.5377,-121.58468,Cache/Liberty,2009,12,2009-12-17,1,102,10.3
FMWT,795,38.5377,-121.58468,Cache/Liberty,2010,9,2010-09-29,1,67,22.7
FMWT,795,38.5377,-121.58468,Cache/Liberty,2010,10,2010-10-19,1,75,19.9
FMWT,795,38.5377,-121.58468,Cache/Liberty,2010,11,2010-11-16,1,82,15.8
FMWT,795,38.5377,-121.58468,Cache/Liberty,2010,12,2010-12-08,1,68,11.9
FMWT,796,38.47387,-121.5844,Cache/Liberty,2009,9,2009-09-30,1,38,21.6
FMWT,796,38.47387,-121.5844,Cache/Liberty,2009,10,2009-10-28,1,97,16.2
FMWT,796,38.47387,-121.5844,Cache/Liberty,2009,11,2009-11-18,1,40,13.8
FMWT,796,38.47387,-121.5844,Cache/Liberty,2009,12,2009-12-17,1,48,9.8
FMWT,796,38.47387,-121.5844,Cache/Liberty,2010,9,2010-09-29,1,38,22.7
FMWT,796,38.47387,-121.5844,Cache/Liberty,2010,10,2010-10-19,1,55.00000000000001,19.3
FMWT,796,38.47387,-121.5844,Cache/Liberty,2010,11,2010-11-16,1,57.99999999999999,15.3
FMWT,796,38.47387,-121.5844,Cache/Liberty,2010,12,2010-12-08,1,42,11.3
FMWT,797,38.40462,-121.6156,Cache/Liberty,2009,9,2009-09-30,1,28.000000000000004,20.9
FMWT,797,38.40462,-121.6156,Cache/Liberty,2009,11,2009-11-18,1,40,13.3
FMWT,797,38.40462,-121.6156,Cache/Liberty,2009,12,2009-12-17,1,43,9.2
FMWT,797,38.40462,-121.6156,Cache/Liberty,2010,9,2010-09-29,1,26,22.3
FMWT,797,38.40462,-121.6156,Cache/Liberty,2010,10,2010-10-19,1,35,19.3
FMWT,797,38.40462,-121.6156,Cache/Liberty,2010,11,2010-11-16,1,40,14.9
FMWT,797,38.40462,-121.6156,Cache/Liberty,2010,12,2010-12-08,1,31,11.1
FMWT,804,38.02308,-121.79868,Lower SJ,2007,9,2007-09-12,1,65,20.8
FMWT,804,38.02308,-121.79868,Lower SJ,2007,10,2007-10-09,1,67,17.9
FMWT,804,38.02308,-121.79868,Lower SJ,2007,11,2007-11-09,2,80,16.3
FMWT,804,38.02308,-121.79868,Lower SJ,2007,12,2007-12-11,1,40,10.2
FMWT,804,38.02308,-121.79868,Lower SJ,2008,9,2008-09-15,2,56.99999999999999,18.9
FMWT,804,38.02308,-121.79868,Lower SJ,2008,10,2008-10-09,2,75,19.4
FMWT,804,38.02308,-121.79868,Lower SJ,2008,11,2008-11-06,1,96,16.5
FMWT,804,38.02308,-121.79868,Lower SJ,2008,12,2008-12-10,1,68,11.8
FMWT,804,38.02308,-121.79868,Lower SJ,2009,9,2009-09-15,1,99,20.7
FMWT,804,38.02308,-121.79868,Lower SJ,2009,10,2009-10-14,1,72,17.3
FMWT,804,38.02308,-121.79868,Lower SJ,2009,11,2009-11-05,1,92,16.3
FMWT,804,38.02308,-121.79868,Lower SJ,2009,12,2009-12-09,1,78,9.5
FMWT,804,38.02308,-121.79868,Lower SJ,2010,9,2010-09-16,2,107,20
FMWT,804,38.02308,-121.79868,Lower SJ,2010,10,2010-10-14,2,120,21.8
FMWT,804,38.02308,-121.79868,Lower SJ,2010,11,2010-11-08,1,80,15.1
FMWT,804,38.02308,-121.79868,Lower SJ,2010,12,2010-12-01,1,99,10.4
FMWT,806,38.02872,-121.7617,Lower SJ,2007,9,2007-09-12,2,72,21
FMWT,806,38.02872,-121.7617,Lower SJ,2007,10,2007-10-09,1,62,17.3
FMWT,806,38.02872,-121.7617,Lower SJ,2007,11,2007-11-13,2,83,15.2
FMWT,806,38.02872,-121.7617,Lower SJ,2007,12,2007-12-12,1,47,9.2
FMWT,806,38.02872,-121.7617,Lower SJ,2008,9,2008-09-15,2,64,19.9
FMWT,806,38.02872,-121.7617,Lower SJ,2008,10,2008-10-15,2,77,17
FMWT,806,38.02872,-121.7617,Lower SJ,2008,11,2008-11-12,1,90,14.9
FMWT,806,38.02872,-121.7617,Lower SJ,2008,12,2008-12-11,1,110.00000000000001,11.2
FMWT,806,38.02872,-121.7617,Lower SJ,2009,9,2009-09-17,2,72,21
FMWT,806,38.02872,-121.7617,Lower SJ,2009,10,2009-10-19,1,53,16.9
FMWT,806,38.02872,-121.7617,Lower SJ,2009,11,2009-11-12,1,102,14.8
FMWT,806,38.02872,-121.7617,Lower SJ,2009,12,2009-12-09,1,72,9.7
FMWT,806,38.02872,-121.7617,Lower SJ,2010,9,2010-09-16,2,120,20.1
FMWT,806,38.02872,-121.7617,Lower SJ,2010,10,2010-10-13,1,90,19.8
FMWT,806,38.02872,-121.7617,Lower SJ,2010,11,2010-11-10,1,78,15.1
FMWT,806,38.02872,-121.7617,Lower SJ,2010,12,2010-12-01,1,124,10.3
FMWT,807,38.02995,-121.73203,Lower SJ,2007,9,2007-09-12,1,73,20.9
FMWT,807,38.02995,-121.73203,Lower SJ,2007,10,2007-10-09,1,60,17.9
FMWT,807,38.02995,-121.73203,Lower SJ,2007,11,2007-11-13,2,104,15.2
FMWT,807,38.02995,-121.73203,Lower SJ,2007,12,2007-12-13,1,60,9.1
FMWT,807,38.02995,-121.73203,Lower SJ,2008,9,2008-09-15,1,72,20
FMWT,807,38.02995,-121.73203,Lower SJ,2008,10,2008-10-14,3,73,15.7
FMWT,807,38.02995,-121.73203,Lower SJ,2008,11,2008-11-12,1,97,15
FMWT,807,38.02995,-121.73203,Lower SJ,2008,12,2008-12-10,1,79,12.3
FMWT,807,38.02995,-121.73203,Lower SJ,2009,9,2009-09-17,2,119,21.1
FMWT,807,38.02995,-121.73203,Lower SJ,2009,10,2009-10-15,2,72,17.3
FMWT,807,38.02995,-121.73203,Lower SJ,2009,11,2009-11-12,1,101,15.1
FMWT,807,38.02995,-121.73203,Lower SJ,2009,12,2009-12-09,1,90,9.7
FMWT,807,38.02995,-121.73203,Lower SJ,2010,9,2010-09-16,2,95,20
FMWT,807,38.02995,-121.73203,Lower SJ,2010,10,2010-10-13,1,86,19.8
FMWT,807,38.02995,-121.73203,Lower SJ,2010,11,2010-11-10,2,104,15.4
FMWT,807,38.02995,-121.73203,Lower SJ,2010,12,2010-12-01,1,132,10.5
FMWT,808,38.03337,-121.71942,Lower SJ,2007,9,2007-09-18,2,112.99999999999999,20.8
FMWT,808,38.03337,-121.71942,Lower SJ,2007,11,2007-11-13,2,99,15.3
FMWT,808,38.03337,-121.71942,Lower SJ,2007,12,2007-12-13,1,72,9
FMWT,808,38.03337,-121.71942,Lower SJ,2008,9,2008-09-15,2,76,20.1
FMWT,808,38.03337,-121.71942,Lower SJ,2008,10,2008-10-14,3,82,15.1
FMWT,808,38.03337,-121.71942,Lower SJ,2008,11,2008-11-12,1,111.00000000000001,15.4
FMWT,808,38.03337,-121.71942,Lower SJ,2008,12,2008-12-10,1,77,11.7
FMWT,808,38.03337,-121.71942,Lower SJ,2009,9,2009-09-17,2,101,21.2
FMWT,808,38.03337,-121.71942,Lower SJ,2009,10,2009-10-15,2,67,17.1
FMWT,808,38.03337,-121.71942,Lower SJ,2009,11,2009-11-12,1,104,15
FMWT,808,38.03337,-121.71942,Lower SJ,2009,12,2009-12-09,1,100,9.6
FMWT,808,38.03337,-121.71942,Lower SJ,2010,9,2010-09-16,2,160,20.1
FMWT,808,38.03337,-121.71942,Lower SJ,2010,10,2010-10-13,1,122,19.9
FMWT,808,38.03337,-121.71942,Lower SJ,2010,11,2010-11-10,2,120,15.4
FMWT,808,38.03337,-121.71942,Lower SJ,2010,12,2010-12-01,1,135,10.6
FMWT,809,38.0512,-121.69305,Lower SJ,2007,9,2007-09-18,2,107,20.6
FMWT,809,38.0512,-121.69305,Lower SJ,2007,10,2007-10-11,2,107,17.3
FMWT,809,38.0512,-121.69305,Lower SJ,2007,11,2007-11-13,2,118,15.3
FMWT,809,38.0512,-121.69305,Lower SJ,2007,12,2007-12-13,1,77,9.3
FMWT,809,38.0512,-121.69305,Lower SJ,2008,9,2008-09-15,2,76,20.3
FMWT,809,38.0512,-121.69305,Lower SJ,2008,10,2008-10-14,3,84,15.8
FMWT,809,38.0512,-121.69305,Lower SJ,2008,11,2008-11-12,1,114.99999999999999,15.1
FMWT,809,38.0512,-121.69305,Lower SJ,2008,12,2008-12-11,1,96,11.1
FMWT,809,38.0512,-121.69305,Lower SJ,2009,9,2009-09-17,2,110.00000000000001,21.2
FMWT,809,38.0512,-121.69305,Lower SJ,2009,10,2009-10-15,2,93,17.4
FMWT,809,38.0512,-121.69305,Lower SJ,2009,11,2009-11-12,1,130,15.1
FMWT,809,38.0512,-121.69305,Lower SJ,2009,12,2009-12-09,1,137,9.3
FMWT,809,38.0512,-121.69305,Lower SJ,2010,9,2010-09-16,2,140,20.3
FMWT,809,38.0512,-121.69305,Lower SJ,2010,10,2010-10-13,1,104,19.7
FMWT,809,38.0512,-121.69305,Lower SJ,2010,11,2010-11-10,1,111.00000000000001,15.3
FMWT,809,38.0512,-121.69305,Lower SJ,2010,12,2010-12-01,1,136,10.3
FMWT,810,38.07083,-121.67622,Lower SJ,2007,9,2007-09-18,2,112.00000000000001,20.5
FMWT,810,38.07083,-121.67622,Lower SJ,2007,10,2007-10-15,2,115.99999999999999,17.7
FMWT,810,38.07083,-121.67622,Lower SJ,2007,11,2007-11-14,2,125,NA
FMWT,810,38.07083,-121.67622,Lower SJ,2007,12,2007-12-14,1,92,9.8
FMWT,810,38.07083,-121.67622,Lower SJ,2008,9,2008-09-16,2,99,21.1
FMWT,810,38.07083,-121.67622,Lower SJ,2008,10,2008-10-14,4,88,16
FMWT,810,38.07083,-121.67622,Lower SJ,2008,11,2008-11-13,1,91,15.8
FMWT,810,38.07083,-121.67622,Lower SJ,2008,12,2008-12-11,1,95,11.4
FMWT,810,38.07083,-121.67622,Lower SJ,2009,9,2009-09-21,2,112.00000000000001,22.4
FMWT,810,38.07083,-121.67622,Lower SJ,2009,10,2009-10-15,2,99,17.4
FMWT,810,38.07083,-121.67622,Lower SJ,2009,11,2009-11-16,1,102,14.3
FMWT,810,38.07083,-121.67622,Lower SJ,2009,12,2009-12-15,1,98,9.3
FMWT,810,38.07083,-121.67622,Lower SJ,2010,9,2010-09-16,2,130,20.2
FMWT,810,38.07083,-121.67622,Lower SJ,2010,10,2010-10-14,3,140,21.3
FMWT,810,38.07083,-121.67622,Lower SJ,2010,11,2010-11-15,2,125,15.7
FMWT,810,38.07083,-121.67622,Lower SJ,2010,12,2010-12-03,1,164,10
FMWT,811,38.09742,-121.66487,Lower SJ,2007,9,2007-09-18,2,114.99999999999999,20.7
FMWT,811,38.09742,-121.66487,Lower SJ,2007,10,2007-10-15,2,124,17.7
FMWT,811,38.09742,-121.66487,Lower SJ,2007,11,2007-11-14,1,146,NA
FMWT,811,38.09742,-121.66487,Lower SJ,2007,12,2007-12-14,1,101,9.8
FMWT,811,38.09742,-121.66487,Lower SJ,2008,9,2008-09-16,2,90,21.2
FMWT,811,38.09742,-121.66487,Lower SJ,2008,10,2008-10-14,3,86,16
FMWT,811,38.09742,-121.66487,Lower SJ,2008,11,2008-11-13,1,112.00000000000001,16
FMWT,811,38.09742,-121.66487,Lower SJ,2008,12,2008-12-11,1,93,11.2
FMWT,811,38.09742,-121.66487,Lower SJ,2009,9,2009-09-21,3,145,22.6
FMWT,811,38.09742,-121.66487,Lower SJ,2009,10,2009-10-15,2,117,17.4
FMWT,811,38.09742,-121.66487,Lower SJ,2009,11,2009-11-16,1,134,14.4
FMWT,811,38.09742,-121.66487,Lower SJ,2009,12,2009-12-15,1,137,9.3
FMWT,811,38.09742,-121.66487,Lower SJ,2010,9,2010-09-16,2,130,20.7
FMWT,811,38.09742,-121.66487,Lower SJ,2010,10,2010-10-14,2,140,20.8
FMWT,811,38.09742,-121.66487,Lower SJ,2010,11,2010-11-15,1,132,15.9
FMWT,811,38.09742,-121.66487,Lower SJ,2010,12,2010-12-03,1,168,10.1
FMWT,812,38.08792,-121.64883,Lower SJ,2007,9,2007-09-18,2,126,20.7
FMWT,812,38.08792,-121.64883,Lower SJ,2007,10,2007-10-15,2,122,17.6
FMWT,812,38.08792,-121.64883,Lower SJ,2007,11,2007-11-14,1,146,NA
FMWT,812,38.08792,-121.64883,Lower SJ,2007,12,2007-12-14,1,137,9.6
FMWT,812,38.08792,-121.64883,Lower SJ,2008,9,2008-09-16,2,85,21.3
FMWT,812,38.08792,-121.64883,Lower SJ,2008,10,2008-10-14,3,98,16.4
FMWT,812,38.08792,-121.64883,Lower SJ,2008,11,2008-11-13,1,130,16
FMWT,812,38.08792,-121.64883,Lower SJ,2008,12,2008-12-11,1,96,11.5
FMWT,812,38.08792,-121.64883,Lower SJ,2009,9,2009-09-21,2,125,22.5
FMWT,812,38.08792,-121.64883,Lower SJ,2009,10,2009-10-15,2,118,17.7
FMWT,812,38.08792,-121.64883,Lower SJ,2009,11,2009-11-16,1,200,14.6
FMWT,812,38.08792,-121.64883,Lower SJ,2009,12,2009-12-15,1,134,9.4
FMWT,812,38.08792,-121.64883,Lower SJ,2010,9,2010-09-16,2,147,20.6
FMWT,812,38.08792,-121.64883,Lower SJ,2010,10,2010-10-14,3,141,20.7
FMWT,812,38.08792,-121.64883,Lower SJ,2010,11,2010-11-15,2,150,15.4
FMWT,812,38.08792,-121.64883,Lower SJ,2010,12,2010-12-03,1,170,10.1
FMWT,813,38.09978,-121.62767,Lower SJ,2007,9,2007-09-18,2,118,20.6
FMWT,813,38.09978,-121.62767,Lower SJ,2007,10,2007-10-15,2,128,17.8
FMWT,813,38.09978,-121.62767,Lower SJ,2007,11,2007-11-14,1,155,NA
FMWT,813,38.09978,-121.62767,Lower SJ,2007,12,2007-12-14,1,140,9.7
FMWT,813,38.09978,-121.62767,Lower SJ,2008,9,2008-09-16,3,100,21.3
FMWT,813,38.09978,-121.62767,Lower SJ,2008,10,2008-10-15,2,107,17.9
FMWT,813,38.09978,-121.62767,Lower SJ,2008,11,2008-11-13,2,130,15.9
FMWT,813,38.09978,-121.62767,Lower SJ,2008,12,2008-12-12,1,126,11.2
FMWT,813,38.09978,-121.62767,Lower SJ,2009,9,2009-09-21,2,137,22.6
FMWT,813,38.09978,-121.62767,Lower SJ,2009,10,2009-10-15,2,128,17.5
FMWT,813,38.09978,-121.62767,Lower SJ,2009,11,2009-11-16,1,200,14.4
FMWT,813,38.09978,-121.62767,Lower SJ,2009,12,2009-12-15,1,191,9.2
FMWT,813,38.09978,-121.62767,Lower SJ,2010,9,2010-09-16,2,150,20.6
FMWT,813,38.09978,-121.62767,Lower SJ,2010,10,2010-10-14,3,144,20.3
FMWT,813,38.09978,-121.62767,Lower SJ,2010,11,2010-11-15,2,140,15.2
FMWT,813,38.09978,-121.62767,Lower SJ,2010,12,2010-12-03,1,172,10.1
FMWT,814,38.10128,-121.6022,Lower SJ,2007,9,2007-09-18,2,144,20.5
FMWT,814,38.10128,-121.6022,Lower SJ,2007,10,2007-10-15,2,152,17.5
FMWT,814,38.10128,-121.6022,Lower SJ,2007,11,2007-11-14,1,170,NA
FMWT,814,38.10128,-121.6022,Lower SJ,2007,12,2007-12-14,1,138,9.6
FMWT,814,38.10128,-121.6022,Lower SJ,2008,9,2008-09-16,3,126,21.3
FMWT,814,38.10128,-121.6022,Lower SJ,2008,10,2008-10-15,2,110.00000000000001,17.7
FMWT,814,38.10128,-121.6022,Lower SJ,2008,11,2008-11-13,1,150,15.8
FMWT,814,38.10128,-121.6022,Lower SJ,2008,12,2008-12-12,1,139,11.4
FMWT,814,38.10128,-121.6022,Lower SJ,2009,9,2009-09-21,3,147,22.6
FMWT,814,38.10128,-121.6022,Lower SJ,2009,10,2009-10-15,2,92,17.6
FMWT,814,38.10128,-121.6022,Lower SJ,2009,11,2009-11-16,1,200,14.5
FMWT,814,38.10128,-121.6022,Lower SJ,2009,12,2009-12-15,1,200,9.1
FMWT,814,38.10128,-121.6022,Lower SJ,2010,9,2010-09-16,2,150,20.7
FMWT,814,38.10128,-121.6022,Lower SJ,2010,10,2010-10-14,2,165,20.4
FMWT,814,38.10128,-121.6022,Lower SJ,2010,11,2010-11-15,2,142,15.2
FMWT,814,38.10128,-121.6022,Lower SJ,2010,12,2010-12-03,1,168,10
FMWT,815,38.0913,-121.57587,Lower SJ,2007,9,2007-09-18,2,170,20.5
FMWT,815,38.0913,-121.57587,Lower SJ,2007,10,2007-10-15,2,144,17.6
FMWT,815,38.0913,-121.57587,Lower SJ,2007,11,2007-11-14,1,180,NA
FMWT,815,38.0913,-121.57587,Lower SJ,2007,12,2007-12-14,1,114.99999999999999,9.7
FMWT,815,38.0913,-121.57587,Lower SJ,2008,9,2008-09-16,3,150,20.9
FMWT,815,38.0913,-121.57587,Lower SJ,2008,10,2008-10-15,3,129,17
FMWT,815,38.0913,-121.57587,Lower SJ,2008,11,2008-11-13,1,150,15.9
FMWT,815,38.0913,-121.57587,Lower SJ,2008,12,2008-12-12,1,142,11.4
FMWT,815,38.0913,-121.57587,Lower SJ,2009,9,2009-09-21,3,192,22.7
FMWT,815,38.0913,-121.57587,Lower SJ,2009,10,2009-10-15,2,134,17.6
FMWT,815,38.0913,-121.57587,Lower SJ,2009,11,2009-11-16,1,200,14.2
FMWT,815,38.0913,-121.57587,Lower SJ,2009,12,2009-12-15,1,200,9
FMWT,815,38.0913,-121.57587,Lower SJ,2010,9,2010-09-16,2,160,20.6
FMWT,815,38.0913,-121.57587,Lower SJ,2010,10,2010-10-14,1,156,19.9
FMWT,815,38.0913,-121.57587,Lower SJ,2010,11,2010-11-15,2,175,14.7
FMWT,815,38.0913,-121.57587,Lower SJ,2010,12,2010-12-03,1,170,9.8
FMWT,902,38.0205,-121.58255,Franks,2007,9,2007-09-17,2,138,20.8
FMWT,902,38.0205,-121.58255,Franks,2007,10,2007-10-11,2,140,17.5
FMWT,902,38.0205,-121.58255,Franks,2007,11,2007-11-13,2,189,15
FMWT,902,38.0205,-121.58255,Franks,2007,12,2007-12-13,1,110.00000000000001,8.4
FMWT,902,38.0205,-121.58255,Franks,2008,9,2008-09-15,2,107,20.7
FMWT,902,38.0205,-121.58255,Franks,2008,10,2008-10-14,3,124,15
FMWT,902,38.0205,-121.58255,Franks,2008,11,2008-11-12,1,195,15
FMWT,902,38.0205,-121.58255,Franks,2008,12,2008-12-11,1,170,10.2
FMWT,902,38.0205,-121.58255,Franks,2009,9,2009-09-17,2,200,22
FMWT,902,38.0205,-121.58255,Franks,2009,10,2009-10-20,2,200,17.2
FMWT,902,38.0205,-121.58255,Franks,2009,11,2009-11-12,1,180,14.7
FMWT,902,38.0205,-121.58255,Franks,2009,12,2009-12-14,1,200,8.8
FMWT,902,38.0205,-121.58255,Franks,2010,9,2010-09-21,3,200,20.4
FMWT,902,38.0205,-121.58255,Franks,2010,10,2010-10-13,1,200,22
FMWT,902,38.0205,-121.58255,Franks,2010,11,2010-11-10,2,200,15.1
FMWT,902,38.0205,-121.58255,Franks,2010,12,2010-12-01,1,200,9.8
FMWT,903,38.10628,-121.56747,East Delta,2007,9,2007-09-18,1,140,19.4
FMWT,903,38.10628,-121.56747,East Delta,2007,10,2007-10-15,2,197,16.8
FMWT,903,38.10628,-121.56747,East Delta,2007,11,2007-11-14,1,200,NA
FMWT,903,38.10628,-121.56747,East Delta,2007,12,2007-12-14,1,140,8.6
FMWT,903,38.10628,-121.56747,East Delta,2008,9,2008-09-16,1,122,21.1
FMWT,903,38.10628,-121.56747,East Delta,2008,10,2008-10-15,1,174,16.4
FMWT,903,38.10628,-121.56747,East Delta,2008,11,2008-11-13,1,145,15.1
FMWT,903,38.10628,-121.56747,East Delta,2008,12,2008-12-12,1,181,11.2
FMWT,903,38.10628,-121.56747,East Delta,2009,9,2009-09-21,2,196,22
FMWT,903,38.10628,-121.56747,East Delta,2009,10,2009-10-21,1,197,17.5
FMWT,903,38.10628,-121.56747,East Delta,2009,11,2009-11-16,1,200,13.1
FMWT,903,38.10628,-121.56747,East Delta,2009,12,2009-12-15,1,109.00000000000001,8.2
FMWT,903,38.10628,-121.56747,East Delta,2010,9,2010-09-22,1,140,19.2
FMWT,903,38.10628,-121.56747,East Delta,2010,10,2010-10-14,1,200,18.9
FMWT,903,38.10628,-121.56747,East Delta,2010,11,2010-11-15,2,200,13.4
FMWT,903,38.10628,-121.56747,East Delta,2010,12,2010-12-02,1,130,9.4
FMWT,904,38.07828,-121.56847,Lower SJ,2007,9,2007-09-17,2,121,21.1
FMWT,904,38.07828,-121.56847,Lower SJ,2007,10,2007-10-11,1,165,18
FMWT,904,38.07828,-121.56847,Lower SJ,2007,11,2007-11-13,2,200,16.2
FMWT,904,38.07828,-121.56847,Lower SJ,2007,12,2007-12-14,1,143,9.2
FMWT,904,38.07828,-121.56847,Lower SJ,2008,9,2008-09-16,4,128,20.5
FMWT,904,38.07828,-121.56847,Lower SJ,2008,10,2008-10-15,4,127,17.1
FMWT,904,38.07828,-121.56847,Lower SJ,2008,11,2008-11-13,2,120,15.4
FMWT,904,38.07828,-121.56847,Lower SJ,2008,12,2008-12-12,1,147,11.4
FMWT,904,38.07828,-121.56847,Lower SJ,2009,9,2009-09-21,3,157,22.6
FMWT,904,38.07828,-121.56847,Lower SJ,2009,10,2009-10-20,2,168,17.1
FMWT,904,38.07828,-121.56847,Lower SJ,2009,11,2009-11-16,1,200,14.1
FMWT,904,38.07828,-121.56847,Lower SJ,2009,12,2009-12-15,1,200,9.1
FMWT,904,38.07828,-121.56847,Lower SJ,2010,9,2010-09-16,2,185,20.8
FMWT,904,38.07828,-121.56847,Lower SJ,2010,10,2010-10-14,2,200,20
FMWT,904,38.07828,-121.56847,Lower SJ,2010,11,2010-11-15,2,200,14.5
FMWT,904,38.07828,-121.56847,Lower SJ,2010,12,2010-12-03,1,190,9.7
FMWT,905,38.05953,-121.55573,Lower SJ,2007,9,2007-09-17,2,160,21.2
FMWT,905,38.05953,-121.55573,Lower SJ,2007,10,2007-10-11,1,180,17.9
FMWT,905,38.05953,-121.55573,Lower SJ,2007,11,2007-11-13,2,200,16.2
FMWT,905,38.05953,-121.55573,Lower SJ,2007,12,2007-12-14,1,154,9.5
FMWT,905,38.05953,-121.55573,Lower SJ,2008,9,2008-09-16,3,114.99999999999999,20.8
FMWT,905,38.05953,-121.55573,Lower SJ,2008,10,2008-10-15,3,166,17.3
